_Imputation_,ID,CONFIDENCE1,CONFIDENCE2,CONFIDENCE3,CONFIDENCE4,CONFIDENCE5,CONFIDENCE6,CONFIDENCE7,CONFIDENCE8,GENDER,logC1,logC2,logC3,logC4,logC5,logC6,logC7,logC8
5,2008,,,,,10,1,,,0,2.4097608773,0.0506929338,2.3536232249,2.1949134595,2.3036833907,0.0099503309,3.4694432634,1.9575150608
5,2011,,0,25,0,10,0,0,,0,-2.085331276,-4.615120517,3.2194020022,-4.615120517,2.3036833907,-4.615120517,-4.615120517,-7.922363947
5,2012,,50,75,5,50,50,50,,1,4.3089321078,3.9124150854,4.3180008026,1.6115190786,3.9124150854,3.9124150854,3.9124150854,5.707215921
5,2017,,,,,,,,,1,2.741998654,2.3498517009,1.8441600297,-0.761042251,-0.486327763,-0.067698421,2.2540776171,-0.250092155
5,2033,,,,,,,,,0,1.3478297908,3.425612643,3.2365173351,1.3766657932,7.5244647985,3.3665379425,0.2130891127,-1.194292962
5,2034,,,,,,,,,1,2.7147817379,4.1982830809,4.7749631171,4.5619392403,2.3001690642,3.0041152321,-0.374213935,0.7632467441
5,2035,,,,,,,,,0,5.9611183635,6.279109554,6.913142136,3.9794299391,4.2406227886,8.7270612999,8.3305660702,7.5075828758
5,2046,,99,60,75,20,40,70,,0,0.7307414435,4.6001576442,4.0947509837,4.3180008026,2.9963493671,3.6892892062,4.2489559654,0.3264907949
5,2048,,,,,,,,,1,2.5845022336,1.6273166281,3.9358893575,1.634221928,-2.52563119,1.7169507778,4.1028411461,1.7127686973
5,2049,,,,,,,,,1,-7.092721909,-3.649016445,-2.017887602,-0.980198834,-0.313568666,-2.799547799,-0.040604415,1.488747281
5,2052,,60,50,60,65,65,,,1,7.7308826651,4.0947509837,3.9124150854,4.0947509837,4.174814529,4.174814529,4.7165778024,7.6857347337
5,2053,,25,,,,,,,1,4.674613647,3.2194020022,2.7764860464,5.4419999617,2.4742365374,4.4616043624,3.5609342473,4.8423331821
5,2058,,50,50,50,0,0,70,,0,3.1348018862,3.9124150854,3.9124150854,3.9124150854,-4.615120517,-4.615120517,4.2489559654,-1.104491583
5,2059,,,,,,,,,0,6.3647231055,2.6465518862,2.9780095627,3.3102484157,1.411369446,4.9394302369,6.8664668027,1.0072508103
5,2061,,,,,,,,,1,5.0141515871,7.0765400735,7.9765767975,6.123854921,3.5001885744,6.1020193904,5.0886258021,5.3358283791
5,2066,,,50,25,,,,,0,1.6259529412,0.2130871757,3.9124150854,3.2194020022,0.3375129463,5.2983521229,2.9561072163,5.1901452751
5,2079,,,,,,,,,1,-0.802283486,0.5448335833,2.5296754713,1.0430722241,2.5584041239,1.7517502676,1.188378984,1.8628612998
5,2080,,,,,,,,,1,3.8599717898,6.2130452533,6.4413763502,6.2524015383,5.0379614304,5.6882767696,9.6839956458,6.7841809371
5,2088,,,0,,0,,,,0,2.144419793,-0.604470873,-4.615120517,0.7089115777,-4.615120517,-1.174083184,1.1265050306,0.5233576188
5,2093,,,,,,,,,0,-2.564966462,-1.495347634,4.6618229497,-0.09526153,4.3953576706,5.0587193928,3.4211764776,4.7840620512
5,2101,,,,,,,,,0,7.4077347743,5.9087232126,6.4570870102,4.3199229594,3.5489491315,1.8736482152,5.1293073184,6.3589657104
5,2119,,40,20,40,0,,10,,0,2.972393156,3.6892892062,2.9963493671,3.6892892062,-4.615120517,-0.790137929,2.3036833907,1.4682506488
5,2123,,0,0,35,0,50,50,,1,-2.388354799,-4.615120517,-4.615120517,3.5557808682,-4.615120517,3.9124150854,3.9124150854,2.060663621
5,2125,,,,,,,,,0,1.3648837004,2.8982484981,6.2577488534,2.4768929016,0.4132687077,2.7659192674,4.9982880753,2.3719186868
5,2130,,30,7,50,76,,,,1,5.0421937226,3.4016667551,1.9474287522,3.9124150854,4.3312595176,-0.521173041,-1.333286761,-0.476595635
5,2135,,,,,,,,,1,9.4577365532,9.3866470782,6.2714157987,10.161895409,2.9906254698,6.4155660822,8.4442170206,6.5771102515
5,2137,,,,,,,,,1,2.0179644081,4.6633797352,8.4251610944,4.5897899881,6.0199240391,6.362407586,6.7456329274,5.5791907013
5,2139,,50,90,20,30,50,,,1,4.7695675615,3.9124150854,4.5008192615,2.9963493671,3.4016667551,3.9124150854,2.2422205414,-0.857714727
5,2144,,,,,,,,,0,-1.279592824,-5.804100392,-4.897350417,-3.520646632,-3.944630714,-2.442853903,-4.230142069,-5.056863634
5,2145,,,0,,,40,,,0,-1.254817601,-0.609703841,-4.615120517,0.4960827915,1.1150880227,3.6892892062,-1.186175822,2.5310621305
5,2147,,,,,,,,,0,3.8413242922,2.4917172795,-0.613565381,2.6404566418,4.5965659267,2.5761700792,-1.110658758,3.7034459701
5,2149,,,,,,,,,1,3.192946923,3.4713979161,7.5442060251,1.0443396643,4.3671481148,5.0670150908,7.2040125332,5.9050040406
5,2161,,,50,50,50,50,75,,1,6.8883211083,4.7203251356,3.9124150854,3.9124150854,3.9124150854,3.9124150854,4.3180008026,1.8418379377
5,2165,,70,,,5,,25,,1,-0.400119719,4.2489559654,2.6156669682,1.9155768342,1.6115190786,0.7205999746,3.2194020022,1.0614303995
5,2167,,5,70,25,,,,,1,4.0460691738,1.6115190786,4.2489559654,3.2194020022,1.4800404392,2.16134687,3.4816659554,2.3060379277
5,2169,,,35,,0,25,,,0,-0.845013504,1.6435372809,3.5557808682,0.0244856982,-4.615120517,3.2194020022,3.985487249,4.4973316525
5,2172,,0,0,0,0,,,,0,-3.599357994,-4.615120517,-4.615120517,-4.615120517,-4.615120517,0.6534386949,-3.567225054,-2.061026339
5,2191,,,7,23,0,34,,,1,4.3099530259,2.8995465233,1.9474287522,3.1360514742,-4.615120517,3.5267994099,2.2892847606,3.3861184155
5,2197,,,60,50,80,,70,,1,4.3955401952,0.593452572,4.0947509837,3.9124150854,4.3826216957,2.6378671621,4.2489559654,2.1596220416
5,2202,,30,30,30,25,,,,1,2.416604765,3.4016667551,3.4016667551,3.4016667551,3.2194020022,-2.698701748,3.6300739649,5.6730927288
5,2205,,,,,,,,,1,-1.524468841,1.818988117,2.2395209126,-1.84592413,-0.683496966,1.1030102668,3.8303022632,0.3864659009
5,2206,,,,,,,,,1,0.7964522657,2.6128454122,2.3821295169,0.7714393219,-0.93129966,2.3474261372,1.7072001668,1.9812770121
5,2209,,,,,,,,,1,5.278472652,5.7706732258,0.7314203873,3.4557653491,2.0701716668,2.4138208595,1.1814255343,5.1920356796
5,2211,,90,95,,,90,60,,1,1.6841408576,4.5008192615,4.5556297404,2.2611787531,4.9221957136,4.5008192615,4.0947509837,7.2043703606
5,2221,,,65,,45,,,,1,1.266005854,0.1914164381,4.174814529,3.5642948751,3.8070592365,3.9840909426,3.23821243,2.3142347001
5,2234,,,,,,,,,0,-3.782878239,-7.38067481,0.0347163522,-3.411039761,-1.89537538,-8.220748751,-0.056517456,-5.856762145
5,2236,,,,,,,,,0,4.3639869623,2.5661954996,2.8518169709,1.4771007644,2.0730801889,4.8376639351,4.8846863855,3.2027083282
5,2243,,,,,,,,,1,-2.154879578,0.477393221,2.086552675,1.9380126203,2.7417053208,-0.844398453,0.6213356016,4.3894767927
5,2244,,,,,,,,,0,-3.139558583,-2.383879214,-1.983715681,-0.921674787,3.221007238,-0.283735107,2.5428885884,-3.089280018
5,2245,,,,,,,,,1,3.8524511345,3.0788587174,1.7476450082,0.0084562439,0.5879385866,1.4018543101,0.9313230645,-0.220193169
5,2247,,,,,,,,,0,0.7592301284,0.3021780826,2.444804371,3.2267431549,7.175796574,0.9662745271,3.6965110249,6.2650450738
5,2248,,,,,,,,,1,1.1620794147,5.4018367557,4.6268454042,2.1450484731,6.2971068588,3.448322883,3.0605705283,1.5728698501
5,2251,,,,,,,,,1,1.5010082558,2.9697899285,5.3464505834,3.3944161879,3.1339535554,4.0060408087,3.9370346217,2.5362284954
5,2252,,,,,,,,,0,4.7386833524,6.7774127502,7.7174007408,7.1834953909,10.433841026,6.9589409783,7.0278671677,4.6762211623
5,2253,,,,,,,,,0,9.1849779318,4.0335077098,3.3919947357,7.6254909804,5.769219078,3.4286613226,2.3420178707,3.6390849105
5,2254,,,,,,,,,0,-0.478457717,-1.44389428,5.6280237837,3.3708421162,0.181557212,5.6659581676,3.2909797579,3.1892004788
5,2259,,2,40,0,,,,,0,2.1430731317,0.6981849746,3.6892892062,-4.615120517,-0.012007922,2.6879918135,2.0237254287,-1.605721011
5,2269,,40,,20,10,,,,0,4.9639881963,3.6892892062,1.0740012021,2.9963493671,2.3036833907,6.5542334762,2.3450927411,4.4258155484
5,2270,,,,,,50,,,0,4.771310038,1.9013426785,4.5131411079,2.606792837,3.8785302821,3.9124150854,3.9229817634,4.3923453621
5,2273,,,,,,,,,1,5.8524521035,7.3208898957,4.7979603138,10.952102691,6.426738942,4.1723640557,3.4707207556,3.8428004825
5,2276,,60,50,10,25,,30,,1,3.6485844808,4.0947509837,3.9124150854,2.3036833907,3.2194020022,3.6393424871,3.4016667551,5.8288711433
5,2280,,20,15,10,50,,,,1,3.032120425,2.9963493671,2.7088250946,2.3036833907,3.9124150854,2.3169902467,3.3396003648,-0.03704614
5,2298,,5,,,,,,,0,8.0504549572,1.6115190786,5.6177989688,0.8974535048,3.7006070031,6.0060804828,4.958754281,2.1943460631
5,2301,,80,75,,50,75,85,,1,6.4110122295,4.3826216957,4.3180008026,5.5579580283,3.9124150854,4.3180008026,4.4433862804,4.3130305275
5,2304,,,,,,,,,1,-5.526573202,-3.593032087,-5.345975072,-3.933025233,-2.001779378,-1.778273162,0.2210641224,-0.313119682
5,2312,,,,,,,,,0,4.4002758044,4.5376582503,-1.55937858,2.6117838105,2.0582305226,2.5079242783,-0.833467041,5.5684960637
5,2313,,0,0,0,80,,,,0,2.6490075821,-4.615120517,-4.615120517,-4.615120517,4.3826216957,-2.112830755,-7.088249323,-7.731936057
5,2315,,,,,,60,60,,1,2.8232791188,0.364102538,2.7603065999,-0.8870887,-0.443293583,4.0947509837,4.0947509837,2.5401526407
5,2316,,55,75,50,75,80,35,,1,-0.413578753,4.0077283641,4.3180008026,3.9124150854,4.3180008026,4.3826216957,3.5557808682,2.8574465842
5,2322,,,,,,,,,0,-1.101546377,-0.313367472,2.8550251377,-2.066954527,-2.74193162,1.1758069403,3.9566183524,2.5519955853
5,2325,,50,60,30,60,60,60,,1,1.5390569985,3.9124150854,4.0947509837,3.4016667551,4.0947509837,4.0947509837,4.0947509837,4.8871973779
5,2332,,,,,,,,,1,2.031151893,3.7308069457,1.764844867,3.3550401166,-1.267998496,2.8295421153,2.5173387535,3.3660237232
5,2336,,,,,,,,,1,-0.530331001,1.3616161043,-0.978002999,3.0252514304,3.4005136897,1.8224965117,1.5649926665,5.4126863604
5,2343,,,,,,,,,1,0.4337206653,2.2325664734,5.1384082793,1.9998251465,2.4230566373,1.6670182108,3.8568138195,5.7849213987
5,2348,,,,,,,,,1,10.788298186,7.8347910493,4.6632447759,8.2820177305,5.1438378189,5.3233264299,3.295736063,4.7026707256
5,2355,,,,,87,,,,1,2.1620430338,5.099178136,3.7071476639,1.6253597887,4.4667287999,4.93059484,3.2397869181,2.1578336782
5,2365,,,,,,,,,0,0.8127180755,3.4020369669,2.7996157408,5.0419976639,0.7144131531,4.6871210162,2.6171567454,1.5813482361
5,2366,,50,80,100,100,90,95,,1,3.6603569346,3.9124150854,4.3826216957,4.6151205168,4.6151205168,4.5008192615,4.5556297404,6.6990735018
5,2367,,,,,,,,,0,-2.212498963,0.8308736374,-1.560361127,0.3755108232,-0.062709417,-0.413825601,1.9387010069,0.4678641883
5,2369,,,,,,,,,1,-4.21934549,-3.090753906,-5.476327818,0.4322947021,1.7495409145,-1.082095284,-2.254140708,-2.206303072
5,2383,,50,50,40,,60,60,,1,7.1400607732,3.9124150854,3.9124150854,3.6892892062,0.6277875244,4.0947509837,4.0947509837,4.1769236012
5,2389,,,,,,,,,0,5.7978697571,6.6641321367,0.9455239536,1.6860387183,1.2465871429,4.126636927,2.0389603772,-2.554400091
5,2394,,20,60,70,0,30,20,,1,0.2791304617,2.9963493671,4.0947509837,4.2489559654,-4.615120517,3.4016667551,2.9963493671,4.1217185952
5,2395,,0,0,30,30,50,60,,1,-0.758682142,-4.615120517,-4.615120517,3.4016667551,3.4016667551,3.9124150854,4.0947509837,5.1994684117
5,2397,,,,,,,,,0,3.3936228815,2.7025391594,6.399273474,2.6509222395,1.1711538251,2.5048606786,7.1168785176,3.0304538958
5,2402,,,,,,,,,0,3.8387018173,7.59991454,8.2582240618,2.8985717302,5.8960602464,9.1588582662,7.8743925286,3.9197637875
5,2405,,,,,,,,,0,-4.323974371,-4.129520765,4.2858240041,-4.147274424,1.1497032519,0.7047147398,4.3101626382,-3.417890726
5,2407,,50,100,,,,,,0,0.8568783957,3.9124150854,4.6151205168,0.7499793526,8.0801072403,7.6595208963,5.7367683419,2.0184995838
5,2409,,,,,,,70,,1,3.6272616762,6.9241742479,2.042117052,10.46945141,5.647496418,5.2064088589,4.2489559654,7.3237666606
5,2414,,75,50,50,10,,,,1,3.2117193828,4.3180008026,3.9124150854,3.9124150854,2.3036833907,2.9741715587,3.973423678,4.2805775748
5,2415,,15,15,15,15,15,10,,1,2.3801430349,2.7088250946,2.7088250946,2.7088250946,2.7088250946,2.7088250946,2.3036833907,1.410494644
5,2417,,80,80,80,,,,,1,1.8315884442,4.3826216957,4.3826216957,4.3826216957,6.9086275697,4.7745801396,7.6196510159,2.9509011648
5,2418,,100,90,100,100,100,100,,1,1.6874116927,4.6151205168,4.5008192615,4.6151205168,4.6151205168,4.6151205168,4.6151205168,3.1483604215
5,2421,,50,78,,,70,,,1,3.957755595,3.9124150854,4.357266085,9.0106352797,4.5642532508,4.2489559654,3.8952085761,9.5592054419
5,2427,,,,,,,,,0,4.6205339725,4.9318366523,6.6957211535,1.9417814995,2.7319853424,1.0111100751,2.3435790484,5.2679152294
5,2439,,80,85,,,80,75,,1,5.6935831302,4.3826216957,4.4433862804,9.5659942218,5.2473307486,4.3826216957,4.3180008026,4.2490681918
5,2441,,,,,,,,,1,5.9504558445,5.3847807306,6.4037831946,5.1205936983,7.4277327534,6.6627570228,5.616322883,1.1551170403
5,2612,,60,50,,,,,,1,0.7603603584,4.0947509837,3.9124150854,3.3404878137,3.3838225039,0.9689326865,5.1921945895,1.8608541638
6,16,0,0,,,,0,,,0,-4.615120517,-4.615120517,-1.150344849,-2.699905645,0.7772495306,-4.615120517,-3.72133842,-2.556536824
6,36,0,20,30,20,30,60,50,30,1,-4.615120517,2.9963493671,3.4016667551,2.9963493671,3.4016667551,4.0947509837,3.9124150854,3.4016667551
6,47,0,30,50,25,40,58,76,40,1,-4.615120517,3.4016667551,3.9124150854,3.2194020022,3.6892892062,4.0608438925,4.3312595176,3.6892892062
6,112,0,0,20,40,50,,,,0,-4.615120517,-4.615120517,2.9963493671,3.6892892062,3.9124150854,0.5819583655,3.1527314023,1.8708493857
6,163,0,25,50,20,,,,,0,-4.615120517,3.2194020022,3.9124150854,2.9963493671,4.4068801026,0.9370611029,2.6387796942,1.2694980465
6,175,0,60,10,40,35,,,,0,-4.615120517,4.0947509837,2.3036833907,3.6892892062,3.5557808682,2.6525106235,2.6041499523,1.7399859556
6,251,0,15,25,10,25,10,50,10,0,-4.615120517,2.7088250946,3.2194020022,2.3036833907,3.2194020022,2.3036833907,3.9124150854,2.3036833907
6,403,0,,50,,,,,,1,-4.615120517,-0.110225594,3.9124150854,0.606373034,1.5854160264,-0.301542898,-0.42725037,-0.069342037
6,423,0,,0,30,,,,25,0,-4.615120517,-0.70135902,-4.615120517,3.4016667551,-2.315401566,0.8443286842,-1.444211615,3.2194020022
6,465,0,0,40,0,0,50,0,0,0,-4.615120517,-4.615120517,3.6892892062,-4.615120517,-4.615120517,3.9124150854,-4.615120517,-4.615120517
6,471,0,0,50,0,0,0,10,50,0,-4.615120517,-4.615120517,3.9124150854,-4.615120517,-4.615120517,-4.615120517,2.3036833907,3.9124150854
6,478,0,,,,,0,0,,0,-4.615120517,-2.698787503,-2.633360467,-2.86638765,-2.332224949,-4.615120517,-4.615120517,-2.454184693
6,488,0,0,0,0,,,,,0,-4.615120517,-4.615120517,-4.615120517,-4.615120517,-4.278054925,-4.904430149,-1.578518419,-3.387263262
6,509,0,0,30,0,20,20,30,0,0,-4.615120517,-4.615120517,3.4016667551,-4.615120517,2.9963493671,2.9963493671,3.4016667551,-4.615120517
6,511,0,0,20,5,,2,60,,0,-4.615120517,-4.615120517,2.9963493671,1.6115190786,3.6558813487,0.6981849746,4.0947509837,1.8493758523
6,533,0,10,5,30,,80,,,0,-4.615120517,2.3036833907,1.6115190786,3.4016667551,1.3125181973,4.3826216957,3.8057632987,-0.169998383
6,636,0,0,,,,,,0,0,-4.615120517,-4.615120517,-2.254674677,-0.461296706,-0.539230105,-3.406956575,-3.565141252,-4.615120517
6,637,0,0,0,0,5,0,10,,0,-4.615120517,-4.615120517,-4.615120517,-4.615120517,1.6115190786,-4.615120517,2.3036833907,-2.049552416
6,653,0,0,,,,,,,0,-4.615120517,-4.615120517,-2.102843294,-5.643192091,-2.177029738,-2.808718521,-1.448854105,0.2550596397
6,660,0,10,1,25,25,50,,,0,-4.615120517,2.3036833907,0.0099503309,3.2194020022,3.2194020022,3.9124150854,2.7632303197,3.3713874214
6,719,0,0,0,0,0,0,,,0,-4.615120517,-4.615120517,-4.615120517,-4.615120517,-4.615120517,-4.615120517,-6.472498026,-4.507161636
6,739,0,30,20,50,40,,,,0,-4.615120517,3.4016667551,2.9963493671,3.9124150854,3.6892892062,0.6772309052,1.4118540029,6.7794499388
6,755,0,,0,0,0,,0,1,0,-4.615120517,-3.135387618,-4.615120517,-4.615120517,-4.615120517,-1.516660408,-4.615120517,0.0099503309
6,772,0,0,50,0,20,,,,0,-4.615120517,-4.615120517,3.9124150854,-4.615120517,2.9963493671,-1.657463934,1.3613455512,-2.340694251
6,777,0,10,50,5,0,,,,0,-4.615120517,2.3036833907,3.9124150854,1.6115190786,-4.615120517,0.1902608915,-1.686426488,3.8396905874
6,782,0,,,75,,,2,,0,-4.615120517,1.4479538364,-1.640718454,4.3180008026,-2.778543906,0.204960871,0.6981849746,0.8612259976
6,786,0,,,,,10,20,,0,-4.615120517,0.5626821406,2.2241670535,-0.269199402,4.9250597229,2.3036833907,2.9963493671,-2.771914369
6,820,0,0,0,0,0,0,0,,0,-4.615120517,-4.615120517,-4.615120517,-4.615120517,-4.615120517,-4.615120517,-4.615120517,-4.060985671
6,845,0,10,0,25,30,0,0,25,1,-4.615120517,2.3036833907,-4.615120517,3.2194020022,3.4016667551,-4.615120517,-4.615120517,3.2194020022
6,869,0,,,,,,,,0,-4.615120517,-0.810431075,-4.520387878,0.3241491352,-6.238475708,-3.757431761,-0.864705293,-2.017899312
6,883,0,,,,,,,0,0,-4.615120517,-2.045932693,-2.916595345,-1.559458783,-3.087611785,-2.660764845,-1.03850068,-4.615120517
6,885,0,,,,,,,0,1,-4.615120517,-5.74366372,-3.341810723,-2.343650289,-5.579723977,-3.446212039,-0.26694913,-4.615120517
6,903,0,,,,,10,5,,0,-4.615120517,-0.62773316,-2.213838873,0.5360482888,-5.531405485,2.3036833907,1.6115190786,4.2361825153
6,949,0,25,1,,0,,,,0,-4.615120517,3.2194020022,0.0099503309,2.7957530027,-4.615120517,-1.614301213,0.9258142624,-0.186249958
6,991,0,0,0,0,0,,,,0,-4.615120517,-4.615120517,-4.615120517,-4.615120517,-4.615120517,-2.834440879,-2.228818428,-1.484929866
6,1003,0,,1,0,0,,,,1,-4.615120517,-4.637623942,0.0099503309,-4.615120517,-4.615120517,-0.5901954,-0.783784777,2.0610153159
6,1024,0,,,,,,0,,1,-4.615120517,-2.502472902,-1.782744328,-2.277238781,-0.46631877,-4.51722157,-4.615120517,-4.555681773
6,1025,0,0,0,0,60,20,,,0,-4.615120517,-4.615120517,-4.615120517,-4.615120517,4.0947509837,2.9963493671,-2.362508766,-0.213720794
6,1072,0,,,,,,,,0,-4.615120517,0.7598140034,1.115410661,4.1609993858,-1.538750588,-1.052792155,-0.578374148,3.027016286
6,1085,0,0,25,20,20,0,50,0,0,-4.615120517,-4.615120517,3.2194020022,2.9963493671,2.9963493671,-4.615120517,3.9124150854,-4.615120517
6,1097,0,0,0,0,,0,0,0,0,-4.615120517,-4.615120517,-4.615120517,-4.615120517,-3.947856928,-4.615120517,-4.615120517,-4.615120517
6,1159,0,0,,,,,,,0,-4.615120517,-4.615120517,0.2369700056,-2.644251506,-2.447840753,-4.215450502,-1.862316656,-2.999310812
6,1169,0,0,10,0,0,0,0,0,0,-4.615120517,-4.615120517,2.3036833907,-4.615120517,-4.615120517,-4.615120517,-4.615120517,-4.615120517
6,1183,0,,,,,0,40,,1,-4.615120517,-2.42724833,-0.505894434,2.0919437259,1.7766248644,-4.615120517,3.6892892062,-1.418673805
6,1270,0,0,,0,0,,,,0,-4.615120517,-4.615120517,0.0290836339,-4.615120517,-4.615120517,0.0616733501,-2.857241532,-7.092367521
6,1404,0,5,0,20,0,0,10,10,1,-4.615120517,1.6115190786,-4.615120517,2.9963493671,-4.615120517,-4.615120517,2.3036833907,2.3036833907
6,1407,0,25,30,25,10,10,45,10,1,-4.615120517,3.2194020022,3.4016667551,3.2194020022,2.3036833907,2.3036833907,3.8070592365,2.3036833907
6,1551,0,0,0,0,0,,,,1,-4.615120517,-4.615120517,-4.615120517,-4.615120517,-4.615120517,-5.134432683,-1.393248721,-3.232998353
6,1681,0,50,50,5,,,,,0,-4.615120517,3.9124150854,3.9124150854,1.6115190786,1.5522612304,1.1859673608,3.2102610441,-0.70224513
6,1722,0,0,0,0,0,0,,,0,-4.615120517,-4.615120517,-4.615120517,-4.615120517,-4.615120517,-4.615120517,-1.282065877,-5.814829585
6,1748,0,,,,,,,,0,-4.615120517,-0.83597339,0.2929310579,1.4509300165,5.1628143706,2.7390576509,0.2106197051,2.022169132
6,1811,0,50,0,0,20,2,,,0,-4.615120517,3.9124150854,-4.615120517,-4.615120517,2.9963493671,0.6981849746,0.4772609602,-1.366894713
6,135,1,0,0,1,2,2,10,0,1,0.0099503309,-4.615120517,-4.615120517,0.0099503309,0.6981849746,0.6981849746,2.3036833907,-4.615120517
6,968,1,2,,,,,,,0,0.0099503309,0.6981849746,-0.222901753,1.8614815233,-0.959987839,-3.954801506,-1.218807644,-1.498217536
6,15,2,30,20,,,80,,,0,0.6981849746,3.4016667551,2.9963493671,1.1181100779,3.5221410003,4.3826216957,3.9131786492,-0.060440629
6,312,2,20,15,35,1,1,2,20,0,0.6981849746,2.9963493671,2.7088250946,3.5557808682,0.0099503309,0.0099503309,0.6981849746,2.9963493671
6,899,2,20,6,12,2,,,,0,0.6981849746,2.9963493671,1.7935123181,2.4858425413,0.6981849746,1.3855760723,0.3667177164,-0.06237404
6,1643,2,,2,2,0,20,5,,0,0.6981849746,2.3813445165,0.6981849746,0.6981849746,-4.615120517,2.9963493671,1.6115190786,2.3666511466
6,129,3,,,,,,,,0,1.1020078777,1.216962829,2.7038878951,4.516180328,5.5145752265,3.2242055178,4.0960887696,2.0380770375
6,468,4,50,50,50,20,20,50,30,1,1.3888683651,3.9124150854,3.9124150854,3.9124150854,2.9963493671,2.9963493671,3.9124150854,3.4016667551
6,120,5,,,,5,50,,5,0,1.6115190786,3.2045285815,2.7740263512,4.4423963089,1.6115190786,3.9124150854,5.2491711311,1.6115190786
6,340,5,5,75,20,10,20,10,25,1,1.6115190786,1.6115190786,4.3180008026,2.9963493671,2.3036833907,2.9963493671,2.3036833907,3.2194020022
6,499,5,0,10,20,,,30,,0,1.6115190786,-4.615120517,2.3036833907,2.9963493671,5.1287709281,2.1061279435,3.4016667551,0.0741734596
6,520,5,50,50,0,50,,40,,1,1.6115190786,3.9124150854,3.9124150854,-4.615120517,3.9124150854,2.65680041,3.6892892062,-1.29767927
6,670,5,,,,,0,,,0,1.6115190786,0.8897719627,0.5582679828,0.7271449517,0.0056705629,-4.615120517,0.9252388762,-1.239911706
6,686,5,60,0,0,0,30,10,10,0,1.6115190786,4.0947509837,-4.615120517,-4.615120517,-4.615120517,3.4016667551,2.3036833907,2.3036833907
6,752,5,5,20,,,20,,,0,1.6115190786,1.6115190786,2.9963493671,5.8776699659,3.3473575366,2.9963493671,4.8825043335,4.3806170468
6,866,5,,,,,,,,0,1.6115190786,1.0418667835,2.1558998618,-0.094831768,0.0711869451,0.2524082574,2.5913184459,-1.080454649
6,1014,5,0,50,20,30,25,25,50,0,1.6115190786,-4.615120517,3.9124150854,2.9963493671,3.4016667551,3.2194020022,3.2194020022,3.9124150854
6,157,10,0,50,5,10,0,,,0,2.3036833907,-4.615120517,3.9124150854,1.6115190786,2.3036833907,-4.615120517,1.1258767091,2.0962268391
6,300,10,40,20,10,0,40,20,5,1,2.3036833907,3.6892892062,2.9963493671,2.3036833907,-4.615120517,3.6892892062,2.9963493671,1.6115190786
